"date","USW00014819_PRCP","USW00014819_tavg2","USW00014819_TMAX","USW00014819_TMIN","USW00094846_PRCP","USW00094846_tavg2","USW00094846_TMAX","USW00094846_TMIN"
2016-03-08,0,65.5,73,58,0,62,70,58
2016-03-09,0.06,59,65,53,0.18,61,63,48
2016-03-10,0,47,53,41,0,49,51,37
2016-03-11,0,45,53,37,0,43,55,34
2016-03-12,0,49,60,38,0,43,59,33
2016-03-13,0.75,46.5,50,43,0.66,47,48,43
2016-03-14,0.11,48.5,54,43,0.01,47,55,43
2016-03-15,0.09,56,64,48,0.14,49,58,46
2016-03-16,0.13,52.5,58,47,0.04,53,56,45
2016-03-17,0,50.5,58,43,0,47,56,40
2016-03-18,0,42.5,50,35,0,41,49,32
2016-03-19,0,41.5,47,36,0,38,46,35
2016-03-20,0,39,45,33,0,37,44,30
2016-03-21,0,41,50,32,0,38,49,28
2016-03-22,0,55.5,67,44,0,48,63,40
2016-03-23,0.06,43,47,39,0.11,42,42,36
2016-03-24,1.11,35.5,40,31,1.09,37,39,30
2016-03-25,0,38,45,31,0,35,48,28
2016-03-26,0,45,55,35,0,40,54,31
2016-03-27,0.17,54,66,42,0.32,47,63,36
2016-03-28,0,46,53,39,0,45,53,35
2016-03-29,0,47.5,60,35,0,44,58,31
2016-03-30,0.38,54,62,46,0.13,49,62,42
2016-03-31,0.05,57.5,70,45,0.39,60,67,44
2016-04-01,0.11,44,51,37,0.08,45,49,35
2016-04-02,0.01,35.5,42,29,0.02,35,40,27
2016-04-03,0,50.5,72,29,0,40,71,26
2016-04-04,0,35,39,31,0,41,38,29
2016-04-05,0.02,38,47,29,0.02,33,45,24
2016-04-06,0.43,46.5,50,43,0.31,44,50,40
2016-04-07,0.02,39,43,35,0.06,40,41,33
2016-04-08,0.08,36.5,44,29,0.1,37,41,26
2016-04-09,0,30.5,37,24,0,30,38,22
2016-04-10,0.13,42.5,51,34,0.1,37,50,33
2016-04-11,0,46,52,40,0,48,51,36
2016-04-12,0,39.5,46,33,0,40,47,30
2016-04-13,0,47,57,37,0,43,56,34
2016-04-14,0,50.5,61,40,0,48,61,37
2016-04-15,0,57,69,45,0,53,68,42
2016-04-16,0,62.5,77,48,0,58,76,41
2016-04-17,0,65.5,80,51,0,62,79,45
2016-04-18,0,68,83,53,0,66,83,49
2016-04-19,0,54.5,61,48,0,54,57,46
2016-04-20,0.33,63.5,73,54,0.48,58,71,51
2016-04-21,0.02,63.5,71,56,0.01,62,70,50
2016-04-22,0,51,58,44,0,51,54,41
2016-04-23,0,51,60,42,0,48,60,38
2016-04-24,0,63,80,46,0,56,78,41
2016-04-25,0.01,73,84,62,0.08,69,83,58
2016-04-26,0,58,72,44,0,53,68,42
2016-04-27,0.63,46.5,50,43,0.47,44,49,41
2016-04-28,0.05,48,51,45,0.45,45,50,42
2016-04-29,0,47.5,51,44,0.01,44,51,41
2016-04-30,0.71,47.5,50,45,0.61,45,48,43
2016-05-01,0.38,47.5,51,44,0.51,45,49,42
2016-05-02,0,51,58,44,0,49,59,42
2016-05-03,0,55,68,42,0,53,67,40
2016-05-04,0.4,51.5,59,44,0.4,52,57,42
2016-05-05,0,51.5,61,42,0,49,61,41
2016-05-06,0,64.5,83,46,0,59,82,42
2016-05-07,0,60,71,49,0.02,65,70,44
2016-05-08,0,57,69,45,0,55,71,41
2016-05-09,0.36,55.5,60,51,0.59,56,58,50
2016-05-10,0.57,62.5,71,54,0.79,54,63,51
2016-05-11,0.02,62,69,55,0.19,58,69,51
2016-05-12,1.03,63,71,55,0.48,61,70,53
2016-05-13,0.66,56,67,45,0.68,58,66,43
2016-05-14,0,45.5,48,43,0,46,47,41
2016-05-15,0,47.5,57,38,0,45,55,35
2016-05-16,0,59,71,47,0,56,70,46
2016-05-17,0.01,53,58,48,0,54,57,44
2016-05-18,0,55.5,66,45,0,52,65,41
2016-05-19,0,56.5,69,44,0,55,69,39
2016-05-20,0,60.5,68,53,0,58,68,44
2016-05-21,0,66,76,56,0,62,75,53
2016-05-22,0,66,78,54,0,66,77,53
2016-05-23,0,69,84,54,0,66,81,48
2016-05-24,0,76.5,89,64,0,72,86,60
2016-05-25,1.02,77.5,90,65,0.95,76,86,64
2016-05-26,0,75,85,65,0,71,83,62
2016-05-27,0.14,76.5,84,69,0.13,74,81,66
2016-05-28,0,76.5,83,70,0.13,73,81,64
2016-05-29,0,73,81,65,0,72,79,63
2016-05-30,0,76,87,65,0,74,87,63
2016-05-31,0.97,74.5,84,65,0.56,73,83,63
2016-06-01,0.3,73,81,65,0.42,68,79,62
2016-06-02,0,71,80,62,0,70,79,57
2016-06-03,0,73.5,84,63,0,70,84,55
2016-06-04,0.02,70.5,75,66,0.41,69,72,62
2016-06-05,0.19,72,81,63,0.05,68,79,61
2016-06-06,0,73,84,62,0,71,82,59
2016-06-07,0,62,68,56,0,63,67,51
2016-06-08,0,62,70,54,0,61,70,52
2016-06-09,0.06,65.5,73,58,0.21,61,72,53
2016-06-10,0,79.5,94,65,0.1,74,90,63
2016-06-11,0,84,93,75,0,82,91,71
2016-06-12,0,71,81,61,0,71,79,59
2016-06-13,0,74,88,60,0.02,68,86,54
2016-06-14,0,78.5,88,69,0,74,87,64
2016-06-15,0.1,80.5,92,69,0.3,78,90,68
2016-06-16,0,73,81,65,0,74,77,63
2016-06-17,0,74.5,86,63,0,71,85,61
2016-06-18,0,76,88,64,0,74,87,58
2016-06-19,0,80.5,91,70,0,78,89,62
2016-06-20,0,82.5,92,73,0,83,93,70
2016-06-21,0,75.5,85,66,0,76,84,64
2016-06-22,0.69,72.5,77,68,1.31,72,76,67
2016-06-23,0,73.5,80,67,0,70,78,64
2016-06-24,0,74.5,82,67,0,71,82,62
2016-06-25,0,81,91,71,0,77,89,65
2016-06-26,0.2,82.5,90,75,0.03,81,90,72
2016-06-27,0,82,91,73,0,80,90,69
2016-06-28,0,66.5,73,60,0,68,71,57
2016-06-29,0,67.5,78,57,0,67,81,55
2016-06-30,0,71.5,79,64,0,69,78,57
2016-07-01,0,68.5,73,64,0,69,72,59
2016-07-02,0,68,77,59,0,65,76,54
2016-07-03,0,70,78,62,0,68,77,55
2016-07-04,0,73.5,81,66,0,71,79,66
2016-07-05,0,78.5,88,69,0,76,87,66
2016-07-06,1.4,78.5,89,68,0.87,77,88,67
2016-07-07,0.04,78,84,72,1.05,77,84,70
2016-07-08,0,79,88,70,0,76,86,68
2016-07-09,0,73,79,67,0,73,79,65
2016-07-10,0,74,84,64,0,72,82,60
2016-07-11,0,82.5,92,73,0,78,90,69
2016-07-12,0,83,90,76,0,81,88,74
2016-07-13,0.35,78.5,87,70,0.06,78,84,68
2016-07-14,0,78.5,88,69,0,76,88,67
2016-07-15,0.01,71,77,65,0.14,71,75,60
2016-07-16,0,69.5,77,62,0,67,77,57
2016-07-17,0.77,76.5,86,67,0.25,71,83,61
2016-07-18,0.01,78.5,87,70,0,79,88,71
2016-07-19,0,79,88,70,0,79,91,68
2016-07-20,0,81.5,89,74,0,79,88,69
2016-07-21,0.73,82.5,90,75,1.03,81,91,72
2016-07-22,0.01,82.5,91,74,0.01,79,90,72
2016-07-23,1.3,82,92,72,1.11,85,91,70
2016-07-24,0.2,83.5,94,73,0.94,78,93,71
2016-07-25,0,80.5,87,74,0,79,89,72
2016-07-26,0,80,87,73,0,79,88,69
2016-07-27,0,80.5,90,71,0,79,89,68
2016-07-28,0.15,78,84,72,0.66,77,84,70
2016-07-29,0.33,76,82,70,0.11,73,81,70
2016-07-30,0,75,79,71,0,72,78,68
2016-07-31,0,74.5,82,67,0,73,81,65
2016-08-01,0,76.5,83,70,0,75,84,65
2016-08-02,0,80.5,88,73,0,77,87,67
2016-08-03,0,82,90,74,0,80,90,69
2016-08-04,0,83.5,92,75,0.02,81,91,70
2016-08-05,0,81,88,74,0,78,86,72
2016-08-06,0,75,83,67,0,76,84,66
2016-08-07,0,75,84,66,0,75,83,62
2016-08-08,0,79.5,85,74,0,77,84,72
2016-08-09,0,80.5,90,71,0,78,88,67
2016-08-10,0,82.5,91,74,0,80,89,69
2016-08-11,0,85.5,94,77,0,82,92,73
2016-08-12,2.21,79.5,84,75,0.96,80,83,74
2016-08-13,0.04,80,85,75,0,77,84,72
2016-08-14,0,77,85,69,0,77,87,65
2016-08-15,0.25,75,78,72,0,74,78,67
2016-08-16,0.04,78.5,85,72,0.02,76,88,71
2016-08-17,0,79.5,88,71,0.05,77,88,70
2016-08-18,1.42,79,86,72,0.75,77,85,70
2016-08-19,0,78,85,71,0.07,75,84,66
2016-08-20,1.01,74,82,66,0.47,75,80,63
2016-08-21,0,69,77,61,0,66,76,58
2016-08-22,0,69,79,59,0,67,78,56
2016-08-23,0,73.5,82,65,0,71,81,60
2016-08-24,0.3,78.5,85,72,0.23,75,84,70
2016-08-25,0.06,78,85,71,0.09,76,85,67
2016-08-26,0.03,74.5,81,68,0.14,72,81,66
2016-08-27,0.89,78,86,70,0.84,74,84,67
2016-08-28,0,78.5,83,74,0,77,83,71
2016-08-29,0,81.5,90,73,0.43,76,86,70
2016-08-30,0.17,79.5,85,74,0.19,76,84,70
2016-08-31,0,74,78,70,0,73,76,63
2016-09-01,0,69.5,74,65,0,67,73,62
2016-09-02,0,69.5,75,64,0,68,74,62
2016-09-03,0,69,77,61,0,68,76,56
2016-09-04,0,72,81,63,0,69,80,59
2016-09-05,0,78.5,90,67,0,73,87,62
2016-09-06,0,84.5,93,76,0,82,91,75
2016-09-07,0.01,85,94,76,0.39,83,89,74
2016-09-08,0.21,77,82,72,0.05,76,82,70
2016-09-09,0.02,75,81,69,0,74,81,63
2016-09-10,0.03,68.5,75,62,0.01,69,73,59
2016-09-11,0,66,76,56,0,65,76,51
2016-09-12,0,71,81,61,0,67,79,54
2016-09-13,0,76,87,65,0,72,85,65
2016-09-14,0.01,71,75,67,0.09,69,74,64
2016-09-15,0,71,78,64,0,68,78,60
2016-09-16,0.03,75,84,66,0.01,72,83,65
2016-09-17,0.03,75,83,67,0.04,74,82,62
2016-09-18,0,72.5,82,63,0,69,81,57
2016-09-19,0,76,89,63,0,71,88,56
2016-09-20,0,77.5,84,71,0,75,83,66
2016-09-21,0.24,72.5,77,68,0.55,70,74,65
2016-09-22,0,76.5,85,68,0,71,81,64
2016-09-23,0,72.5,75,70,0,72,73,67
2016-09-24,0,71.5,76,67,0,69,74,66
2016-09-25,0.01,75.5,86,65,0.01,72,85,63
2016-09-26,0.02,64.5,72,57,0,66,69,56
2016-09-27,0,62.5,72,53,0,60,70,51
2016-09-28,0.52,57.5,63,52,0.31,56,60,50
2016-09-29,0.72,64,68,60,0.2,61,65,59
2016-09-30,0.22,63.5,66,61,0.1,62,64,60
2016-10-01,1.29,62,65,59,0.94,61,64,57
2016-10-02,0,62.5,67,58,0.03,60,65,56
2016-10-03,0,64,67,61,0,62,67,57
2016-10-04,0,68.5,75,62,0,65,75,60
2016-10-05,0,73,82,64,0,69,80,59
2016-10-06,0.76,68.5,76,61,0.25,66,74,58
2016-10-07,0,60.5,72,49,0,65,70,47
2016-10-08,0,55,66,44,0,52,65,40
2016-10-09,0,56.5,63,50,0,56,63,47
2016-10-10,0,61.5,73,50,0,56,71,45
2016-10-11,0,68,76,60,0,63,73,54
2016-10-12,0.5,57.5,68,47,0.14,62,69,45
2016-10-13,0,49.5,58,41,0,48,57,38
2016-10-14,0,55.5,68,43,0,50,66,38
2016-10-15,0,62.5,71,54,0,58,70,53
2016-10-16,0.54,68.5,72,65,0.29,69,72,65
2016-10-17,0,77,85,69,0,72,82,67
2016-10-18,0,68,78,58,0,74,76,55
2016-10-19,0,62.5,72,53,0.02,60,71,49
2016-10-20,0,53.5,60,47,0,55,56,45
2016-10-21,0,47.5,55,40,0,48,54,37
2016-10-22,0,49.5,61,38,0,47,60,37
2016-10-23,0,60,73,47,0,55,73,41
2016-10-24,0,50,57,43,0,54,59,39
2016-10-25,0.02,47.5,53,42,0,46,54,36
2016-10-26,0.84,48.5,51,46,1.6,48,51,45
2016-10-27,0,48,52,44,0,48,51,42
2016-10-28,0,54.5,66,43,0,49,65,38
2016-10-29,0,65.5,73,58,0,66,71,56
2016-10-30,0.3,51,58,44,0.5,54,56,41
2016-10-31,0,53,62,44,0,48,61,38
2016-11-01,0,69.5,77,62,0,65,75,61
2016-11-02,0.3,61.5,66,57,0.18,62,65,55
2016-11-03,0,59,66,52,0,56,67,48
2016-11-04,0,54.5,63,46,0,53,63,40
2016-11-05,0,58,69,47,0,55,68,43
2016-11-06,0,59,70,48,0,56,69,42
2016-11-07,0,57.5,67,48,0,54,66,42
2016-11-08,0.02,58,64,52,0.03,56,63,49
2016-11-09,0,50.5,58,43,0,49,58,41
2016-11-10,0,53.5,64,43,0,49,63,41
2016-11-11,0,49,53,45,0,50,52,37
2016-11-12,0,44,52,36,0,42,52,31
2016-11-13,0,47,57,37,0,45,56,35
2016-11-14,0,51,61,41,0,48,60,41
2016-11-15,0,47,55,39,0,46,54,38
2016-11-16,0,51,61,41,0,48,60,39
2016-11-17,0,61.5,74,49,0,55,72,44
2016-11-18,0.12,53,66,40,0.2,62,66,39
2016-11-19,0,34.5,40,29,0.01,38,39,28
2016-11-20,0,30.5,36,25,0,29,35,23
2016-11-21,0,33.5,43,24,0,30,41,22
2016-11-22,0.01,35.5,41,30,0.02,33,41,25
2016-11-23,0.2,42,46,38,0.21,40,44,37
2016-11-24,0,41,45,37,0,40,43,35
2016-11-25,0,38,42,34,0,37,42,31
2016-11-26,0,40.5,48,33,0,38,47,32
2016-11-27,0.05,40.5,46,35,0.05,38,44,32
2016-11-28,0.96,47.5,53,42,0.99,44,51,41
2016-11-29,0,51.5,58,45,0,50,57,44
2016-11-30,0,41.5,47,36,0,41,45,34
2016-12-01,0,39.5,42,37,0,38,41,35
2016-12-02,0.02,38,41,35,0,37,40,34
2016-12-03,0,33,35,31,0,33,34,29
2016-12-04,0.45,32.5,35,30,0.5,31,33,27
2016-12-05,0,34,35,33,0,32,34,31
2016-12-06,0,34,40,28,0,33,41,25
2016-12-07,0,27,30,24,0,26,27,22
2016-12-08,0,21.5,25,18,0.01,21,24,17
2016-12-09,0,23,26,20,0,23,25,18
2016-12-10,0.09,22.5,25,20,0.12,20,23,18
2016-12-11,0.29,30,35,25,0.44,26,33,23
2016-12-12,0,24,34,14,0,25,32,7
2016-12-13,0,15,25,5,0,15,22,2
2016-12-14,0,12.5,21,4,0,10,19,3
2016-12-15,0,6,11,1,0,4,9,-2
2016-12-16,0.02,16.5,23,10,0.13,12,20,7
2016-12-17,0.04,23,26,20,0.12,20,22,18
2016-12-18,0,7.5,20,-5,0.03,11,18,-7
2016-12-19,0,5,16,-6,0,-1,15,-13
2016-12-20,0,23,30,16,0,20,28,14
2016-12-21,0,30,38,22,0,26,36,19
2016-12-22,0,33,39,27,0,34,37,24
2016-12-23,0.05,33,38,28,0.1,31,35,27
2016-12-24,0,35.5,37,34,0,35,38,33
2016-12-25,0.04,37.5,42,33,0.09,33,39,32
2016-12-26,0.24,42.5,55,30,0.23,45,54,28
2016-12-27,0,29,32,26,0,28,28,19
2016-12-28,0,34,44,24,0,30,45,19
2016-12-29,0,33.5,36,31,0,34,35,30
2016-12-30,0,31,37,25,0,29,38,24
2016-12-31,0,34.5,43,26,0,35,40,23
2017-01-01,0,31.5,41,22,0,27,40,17
2017-01-02,0.09,36,41,31,0.11,34,40,25
2017-01-03,0.01,31.5,42,21,0,38,39,19
2017-01-04,0,15.5,21,10,0,18,19,7
2017-01-05,0,10,15,5,0,9,13,3
2017-01-06,0,5.5,10,1,0,4,9,0
2017-01-07,0,10.5,19,2,0,6,18,0
2017-01-08,0,12,20,4,0,9,19,2
2017-01-09,0,27,35,19,0.02,22,33,19
2017-01-10,0.24,39.5,52,27,0.2,38,51,25
2017-01-11,0.4,36,45,27,0.33,32,43,25
2017-01-12,0.08,26.5,31,22,0.05,26,28,19
2017-01-13,0,23.5,29,18,0,20,27,16
2017-01-14,0,30,35,25,0,29,35,21
2017-01-15,0,28.5,35,22,0,26,36,20
2017-01-16,0.53,36,39,33,0.9,33,37,30
2017-01-17,0.43,61.5,90,33,0.48,37,39,35
2017-01-18,0,34,36,32,0,35,36,30
2017-01-19,0.69,37,42,32,0.46,36,42,30
2017-01-20,0.18,42,47,37,0.18,39,43,38
2017-01-21,0,50,60,40,0,48,59,40
2017-01-22,0,43,46,40,0.01,43,46,38
2017-01-23,0,41,43,39,0,39,42,36
2017-01-24,0,37.5,39,36,0,37,38,34
2017-01-25,0.05,39.5,44,35,0.09,37,42,34
2017-01-26,0,33.5,35,32,0,33,34,30
2017-01-27,0,28.5,32,25,0,28,31,24
2017-01-28,0,28,30,26,0,27,29,24
2017-01-29,0,26,29,23,0,27,28,21
2017-01-30,0,28,39,17,0.01,22,37,15
2017-01-31,0.01,39.5,43,36,0.03,36,39,35
2017-02-01,0,31,39,23,0,35,38,21
2017-02-02,0,20,25,15,0,21,24,14
2017-02-03,0,22,29,15,0,19,28,14
2017-02-04,0,25,34,16,0,22,33,10
2017-02-05,0,35,41,29,0,33,38,24
2017-02-06,0,41,55,27,0,33,55,21
2017-02-07,0.55,43.5,53,34,0.47,44,50,32
2017-02-08,0,27,34,20,0,31,32,19
2017-02-09,0,19.5,25,14,0,19,25,13
2017-02-10,0,31,44,18,0,26,41,18
2017-02-11,0,45,52,38,0,41,49,34
2017-02-12,0,40.5,49,32,0,39,47,31
2017-02-13,0,36,45,27,0,35,44,25
2017-02-14,0,42.5,51,34,0,40,50,31
2017-02-15,0,32,36,28,0,33,35,26
2017-02-16,0,36.5,42,31,0,33,41,30
2017-02-17,0,49.5,67,32,0,43,67,27
2017-02-18,0,57.5,70,45,0,58,70,40
2017-02-19,0,52.5,67,38,0,51,69,35
2017-02-20,0,57.5,69,46,0,53,70,41
2017-02-21,0.13,59,65,53,0.04,60,66,49
2017-02-22,0,59.5,67,52,0,58,68,50
2017-02-23,0.16,48.5,59,38,0.21,52,59,38
2017-02-24,0.07,38.5,44,33,0.15,39,40,33
2017-02-25,0,28,33,23,0,29,33,23
2017-02-26,0,36.5,49,24,0,32,49,21
2017-02-27,0,43.5,54,33,0,41,54,27
2017-02-28,1.49,53,59,47,0.65,51,60,47
2017-03-01,0.07,43,54,32,0.12,47,54,32
2017-03-02,0,31.5,36,27,0,32,35,27
2017-03-03,0,27,33,21,0,27,33,21
2017-03-04,0,35.5,42,29,0.01,33,42,28
2017-03-05,0,47,61,33,0,41,60,32
2017-03-06,0,58,64,52,0,55,65,52
2017-03-07,0.31,54,64,44,0.24,55,65,44
2017-03-08,0,46,52,40,0,46,53,40
2017-03-09,0,37.5,41,34,0,39,42,29
2017-03-10,0,30,37,23,0,32,36,23
2017-03-11,0,24,30,18,0,24,32,18
2017-03-12,0,28,36,20,0.05,26,36,18
2017-03-13,0.45,30.5,35,26,0.24,29,31,27
2017-03-14,0.04,24.5,29,20,0.19,25,28,19
2017-03-15,0,25,33,17,0,24,33,16
2017-03-16,0,30.5,42,19,0,29,42,18
2017-03-17,0.03,42.5,50,35,0.03,38,50,36
2017-03-18,0,40.5,45,36,0,42,45,32
2017-03-19,0,42,53,31,0,41,53,29
2017-03-20,0.43,47.5,54,41,0.13,49,54,37
2017-03-21,0,44,55,33,0,44,54,33
2017-03-22,0,32,35,29,0,33,37,28
2017-03-23,0,41.5,51,32,0.02,37,50,29
2017-03-24,0.48,61.5,82,41,0,58,82,42
2017-03-25,0.45,44.5,49,40,0.71,43,47,41
2017-03-26,0.15,55,62,48,0.3,51,62,47
2017-03-27,0,46.5,51,42,0,50,52,42
2017-03-28,0,42,47,37,0,44,50,36
2017-03-29,0.21,42.5,49,36,0.11,41,49,35
2017-03-30,2,42.5,46,39,1.84,43,45,39
2017-03-31,0,39,41,37,0.02,39,44,36
2017-04-01,0,44.5,56,33,0,45,59,34
2017-04-02,0,51,60,42,0,50,61,42
2017-04-03,0.24,49,52,46,0.19,50,54,46
2017-04-04,0,51,56,46,0.02,49,56,43
2017-04-05,1.11,43.5,48,39,1.04,45,47,40
2017-04-06,0.36,45,52,38,0.29,43,51,38
2017-04-07,0,45.5,54,37,0,44,54,37
2017-04-08,0,53.5,67,40,0,50,68,37
2017-04-09,0,67,77,57,0,64,77,57
2017-04-10,0.52,60,78,42,0.32,69,78,41
2017-04-11,0,48.5,55,42,0,47,54,41
2017-04-12,0,48,57,39,0,48,59,38
2017-04-13,0.19,53.5,62,45,0.19,50,60,44
2017-04-14,0.15,57.5,69,46,0.06,54,66,47
2017-04-15,0,72.5,82,63,0.09,70,82,61
2017-04-16,0.34,65.5,74,57,0.59,68,73,52
2017-04-17,0,57,69,45,0,59,69,44
2017-04-18,0,60.5,77,44,0,55,76,41
2017-04-19,0.06,58,70,46,0.01,65,70,45
2017-04-20,0,62.5,75,50,0,56,73,48
2017-04-21,0,48.5,52,45,0,50,53,44
2017-04-22,0,51,58,44,0,50,60,38
2017-04-23,0,54,69,39,0,54,72,37
2017-04-24,0,57,72,42,0,55,73,40
2017-04-25,0,68.5,80,57,0,64,79,52
2017-04-26,0.26,69,77,61,0.22,69,74,60
2017-04-27,0.11,52,61,43,0.14,54,62,41
2017-04-28,0,50.5,59,42,0,48,60,40
2017-04-29,1.83,44,47,41,1.95,45,46,40
2017-04-30,1.1,48,52,44,1.32,44,47,42
2017-05-01,0.33,51.5,58,45,0.09,50,57,45
2017-05-02,0.1,46.5,51,42,0.01,46,51,41
2017-05-03,0,47,56,38,0,48,56,35
2017-05-04,0,49,52,46,0,49,54,43
2017-05-05,0,50.5,58,43,0,49,61,41
2017-05-06,0.07,50.5,57,44,0.11,51,58,44
2017-05-07,0,48,58,38,0,48,59,36
2017-05-08,0.01,47,55,39,0.02,46,57,34
2017-05-09,0.32,51.5,60,43,0.13,48,61,42
2017-05-10,0.82,57.5,65,50,0.87,55,67,44
2017-05-11,0,56,63,49,0,55,65,49
2017-05-12,0,59,71,47,0,59,73,45
2017-05-13,0,64.5,81,48,0,62,82,47
2017-05-14,0,62,71,53,0,62,71,51
2017-05-15,0,68,85,51,0.02,62,82,50
2017-05-16,0,78,89,67,0,74,87,61
2017-05-17,0.47,75.5,86,65,0.37,78,84,62
2017-05-18,0.01,65,80,50,0,74,78,48
2017-05-19,0.25,47,50,44,0.23,48,50,43
2017-05-20,0.33,59,68,50,0.34,51,64,48
2017-05-21,0.07,59,66,52,0.05,61,65,51
2017-05-22,0.01,62,75,49,0.01,58,73,48
2017-05-23,0.36,61,65,57,0.33,61,62,55
2017-05-24,0.35,56.5,61,52,0.17,57,62,53
2017-05-25,0,62,70,54,0,59,69,52
2017-05-26,0.26,61.5,71,52,0.53,60,71,52
2017-05-27,0,65.5,75,56,0,62,78,52
2017-05-28,0.01,68,77,59,0,68,77,56
2017-05-29,0,69.5,78,61,0,69,77,55
2017-05-30,0,65,74,56,0,64,74,54
2017-05-31,0,64,74,54,0,64,74,52
2017-06-01,0,67,79,55,0,66,81,51
2017-06-02,0,71.5,85,58,0,71,86,53
2017-06-03,0,74.5,86,63,0,73,84,57
2017-06-04,0,80.5,91,70,0,80,92,66
2017-06-05,0,68.5,78,59,0,70,75,59
2017-06-06,0,65,75,55,0,65,76,54
2017-06-07,0,67,76,58,0,67,77,56
2017-06-08,0.05,70,83,57,0.06,69,83,53
2017-06-09,0.02,77.5,89,66,0,74,87,65
2017-06-10,0,79.5,91,68,0,76,90,64
2017-06-11,0,82.5,94,71,0,82,93,73
2017-06-12,0,84.5,95,74,0,85,95,73
2017-06-13,0.05,80,89,71,0,80,88,68
2017-06-14,1.05,79,90,68,0.59,77,92,68
2017-06-15,0,80.5,91,70,0.07,76,91,68
2017-06-16,0.08,76.5,86,67,0.22,77,86,67
2017-06-17,0.03,80.5,88,73,0.42,78,87,69
2017-06-18,0,75,80,70,0,74,79,69
2017-06-19,0.23,70,79,61,0.03,70,80,62
2017-06-20,0.01,69.5,80,59,0,67,80,58
2017-06-21,0,68,79,57,0,68,80,55
2017-06-22,0.02,81.5,89,74,0,78,88,68
2017-06-23,0.6,75,83,67,0.71,77,83,66
2017-06-24,0,68.5,75,62,0.02,70,75,59
2017-06-25,0,64.5,73,56,0,64,72,54
2017-06-26,0,64.5,74,55,0,64,75,54
2017-06-27,0,65.5,77,54,0,65,78,50
2017-06-28,0.24,73,83,63,1.3,68,80,58
2017-06-29,0.21,75.5,83,68,0.02,74,81,66
2017-06-30,0.01,75,83,67,0,73,84,64
2017-07-01,0,75.5,83,68,0,75,82,66
2017-07-02,0,75.5,89,62,0,74,89,62
2017-07-03,0.01,75.5,82,69,0.04,73,80,66
2017-07-04,0,76,84,68,0,72,83,64
2017-07-05,0,79,87,71,0,76,89,65
2017-07-06,0,82,92,72,0,81,93,69
2017-07-07,0,77.5,88,67,0,81,89,63
2017-07-08,0,71,78,64,0,71,80,62
2017-07-09,0,74,87,61,0,73,86,63
2017-07-10,0.39,76.5,85,68,0.73,77,84,67
2017-07-11,0.02,79,86,72,0.56,76,85,70
2017-07-12,0.73,74.5,80,69,1.77,75,81,68
2017-07-13,0,78,84,72,0,78,83,72
2017-07-14,0,69.5,75,64,0,71,73,63
2017-07-15,0,72,83,61,0,70,81,60
2017-07-16,0,73,81,65,0,72,78,60
2017-07-17,0,68.5,79,58,0,67,79,56
2017-07-18,0,67.5,90,45,0,74,89,60
2017-07-19,0.2,80,89,71,0.48,80,88,70
2017-07-20,1.09,79.5,89,70,1.77,77,88,69
2017-07-21,1.21,81,89,73,1.43,80,89,72
2017-07-22,0.48,79.5,87,72,0.66,77,88,72
2017-07-23,0.03,81,91,71,0.21,79,90,70
2017-07-24,0,71.5,75,68,0,71,74,66
2017-07-25,0,74,82,66,0,71,82,61
2017-07-26,0.07,76.5,85,68,0.03,75,85,65
2017-07-27,0,77,82,72,0,78,82,70
2017-07-28,0,74.5,79,70,0,74,79,67
2017-07-29,0,71.5,78,65,0,72,79,64
2017-07-30,0,74,84,64,0,73,84,62
2017-07-31,0,77,86,68,0,76,86,65
2017-08-01,0,78.5,86,71,0.92,76,86,67
2017-08-02,0,77.5,87,68,0,77,87,66
2017-08-03,0.66,74.5,86,63,0.88,75,84,61
2017-08-04,0.01,62,68,56,0,63,68,56
2017-08-05,0,69,79,59,0,68,80,60
2017-08-06,0,71.5,77,66,0,71,77,63
2017-08-07,0,68.5,77,60,0,69,76,61
2017-08-08,0,71.5,84,59,0,70,84,58
2017-08-09,0,73.5,83,64,0,73,83,61
2017-08-10,0,75,85,65,0.03,74,84,62
2017-08-11,0,73,80,66,0,71,78,65
2017-08-12,0,68.5,76,61,0,68,77,60
2017-08-13,0,68,77,59,0,69,80,57
2017-08-14,0,74.5,84,65,0,72,83,62
2017-08-15,0,76,84,68,0,75,84,68
2017-08-16,0.07,66,59,73,0.17,75,88,67
2017-08-17,0.17,78.5,84,73,0.02,77,82,72
2017-08-18,0,75,83,67,0,74,82,67
2017-08-19,0,73,82,64,0,74,86,63
2017-08-20,0.06,78,89,67,0,75,90,63
2017-08-21,0.69,79.5,87,72,0.03,78,87,71
2017-08-22,0.05,72.5,81,64,0.02,76,82,64
2017-08-23,0,69,78,60,0,70,79,60
2017-08-24,0,67.5,76,59,0,67,75,56
2017-08-25,0,63,73,53,0,64,74,52
2017-08-26,0,68.5,78,59,0,67,78,56
2017-08-27,0.12,71.5,79,64,0.01,68,78,62
2017-08-28,0.04,72,78,66,0.36,70,80,64
2017-08-29,0,69.5,76,63,0.07,68,76,61
2017-08-30,0,71,81,61,0,70,82,60
2017-08-31,0,70,74,66,0,69,73,64
2017-09-01,0,63.5,69,58,0,64,69,50
2017-09-02,0.26,62,74,50,0.25,62,75,50
2017-09-03,0,70.5,84,57,0,68,84,57
2017-09-04,0,74.5,84,65,0,73,82,62
