"id","longitude","latitude","cftype","dist_to_trap","trap_trap_name"
"Englewood Health Center",-87.6413586,41.7785368,"Hospital",18.6,"T902"
"Saint Bernard Hospital",-87.6338527,41.7781818,"Hospital",18.9,"T902"
"Englewood Health Center",-87.6529983,41.7687121,"Hospital",18.7,"T902"
"Jackson Park Hospital and Medical Center",-87.580746,41.7570821,"Hospital",21.9,"T902"
"South Shore Hospital",-87.5686395,41.74988,"Hospital",22.7,"T902"
"Roseland Community Hospital",-87.6254541,41.6907398,"Hospital",23.9,"T902"
"University of Chicago Medical Center",-87.6012849,41.7904693,"Hospital",19.6,"T902"
"Provident Hospital of Cook County",-87.6126398,41.8039289,"Hospital",18.5,"T902"
"Near South Health Center",-87.6240909,41.8274019,"Hospital",17.1,"T902"
"Rush University Medical Center",-87.6728749,41.8698326,"Hospital",13.3,"T902"
"Pilsen Community Health Center",-87.6649061,41.8559903,"Hospital",14.2,"T902"
"Thorek Hospital and Medical Center",-87.6519927,41.9557446,"Hospital",12.3,"T902"
"Bethany Hospital",-87.6698118,41.972293,"Hospital",11.4,"T902"
"Swedish Covenant Hospital",-87.7009718,41.9730682,"Hospital",9.8,"T902"
"Northwestern University Rehabilitation Institute of Chicago",-87.6177287,41.8950136,"Hospital",15.1,"T902"
"Northwestern Memorial Hospital",-87.622289,41.8950618,"Hospital",14.9,"T902"
"Ann & Robert H. Lurie Children's Memorial Hospital",-87.622289,41.8950618,"Hospital",14.9,"T902"
"Saint Joseph Hospital",-87.6351518,41.9350807,"Hospital",13.4,"T902"
"Childrens Memorial Hospital",-87.6458783,41.9239808,"Hospital",13.1,"T902"
"Our Lady of Resurrection Medical Center",-87.7691105,41.9435674,"Hospital",6.6,"T902"
"Kindred-Lakeshore Hospital",-87.6565558,41.9934691,"Hospital",12.1,"T902"
"Trinity Hospital",-87.5688044,41.7280249,"Hospital",23.8,"T902"
"Louis A Weiss Memorial Hospital",-87.6424095,41.9584475,"Hospital",12.8,"T902"
"Resurrection Medical Center",-87.8166981,41.9861043,"Hospital",3.9,"T902"
"Cermak Hospital",-87.6975661,41.8409834,"Hospital",6.4,"T222"
"Hartgrove Hospital",-87.7636869,41.8688096,"Hospital",4,"T222"
"Sacred Heart Hospital",-87.7088864,41.8918399,"Hospital",3,"T222"
"Saint Mary Of Nazareth Hospital",-87.6845374,41.9012409,"Hospital",3.6,"T222"
"Saint Elizabeth's Hospital",-87.6859039,41.9066862,"Hospital",3.4,"T222"
"Advocate Illinois Masonic Medical Center",-87.6516277,41.9381322,"Hospital",5,"T222"
"Kindred Chicago Central Hospital",-87.7286484,41.9416948,"Hospital",1.5,"T222"
"Shriners Hospitals for Children",-87.795729,41.9216623,"Hospital",2.5,"T222"
"Holy Cross Hospital",-87.699063,41.7678191,"Hospital",11.2,"T222"
"La Rabida Children's Hospital",-87.5747155,41.7799698,"Hospital",13.4,"T222"
"University of Illinois at Chicago Hospital",-87.6728749,41.8698326,"Hospital",5.4,"T222"
"Mercy Hospital and Medical Center",-87.6101983,41.8475444,"Hospital",8.9,"T222"
"Core Center Ruth M. Rothstein",-87.680505,41.8759315,"Hospital",4.9,"T222"
"Jesse Brown Veterans Medical Center",-87.6794415,41.8715694,"Hospital",5.1,"T222"
"University of Illinois at Chicago College of Medicine - School of Public Health West",-87.6728749,41.8698326,"Hospital",5.4,"T222"
"John H Stroger Junior Hospital Cook County",-87.6728749,41.8698326,"Hospital",5.4,"T222"
"Mount Sinai Hospital",-87.6925503,41.8637638,"Hospital",5.1,"T222"
"Saint Anthony Hospital",-87.6973284,41.8537051,"Hospital",5.6,"T222"
"Advocate Bethany Hospital",-87.7133314,41.8772429,"Hospital",3.8,"T222"
"PCC Austin Family Health Center",-87.7626533,41.8857783,"Hospital",2.8,"T222"
"Westown Neighborhood Health Center",-87.6883533,41.9066547,"Hospital",3.3,"T222"
"Norwegian American Hospital Incorporated",-87.6986233,41.9048448,"Hospital",2.9,"T222"
"Loretto Hospital",-87.7636869,41.8688096,"Hospital",4,"T222"
"Englewood Health Center",-87.6413586,41.7785368,"Hospital",11.5,"T222"
"Saint Bernard Hospital",-87.6338527,41.7781818,"Hospital",11.7,"T222"
"Englewood Health Center",-87.6529983,41.7687121,"Hospital",11.9,"T222"
"Jackson Park Hospital and Medical Center",-87.580746,41.7570821,"Hospital",14.5,"T222"
"South Shore Hospital",-87.5686395,41.74988,"Hospital",15.2,"T222"
"Roseland Community Hospital",-87.6254541,41.6907398,"Hospital",17.4,"T222"
"University of Chicago Medical Center",-87.6012849,41.7904693,"Hospital",12,"T222"
"Provident Hospital of Cook County",-87.6126398,41.8039289,"Hospital",10.9,"T222"
"Near South Health Center",-87.6240909,41.8274019,"Hospital",9.3,"T222"
"Rush University Medical Center",-87.6728749,41.8698326,"Hospital",5.4,"T222"
"Pilsen Community Health Center",-87.6649061,41.8559903,"Hospital",6.4,"T222"
"Thorek Hospital and Medical Center",-87.6519927,41.9557446,"Hospital",5.3,"T222"
"Bethany Hospital",-87.6698118,41.972293,"Hospital",5.2,"T222"
"Swedish Covenant Hospital",-87.7009718,41.9730682,"Hospital",4.1,"T222"
"Northwestern University Rehabilitation Institute of Chicago",-87.6177287,41.8950136,"Hospital",7,"T222"
"Northwestern Memorial Hospital",-87.622289,41.8950618,"Hospital",6.8,"T222"
"Ann & Robert H. Lurie Children's Memorial Hospital",-87.622289,41.8950618,"Hospital",6.8,"T222"
"Saint Joseph Hospital",-87.6351518,41.9350807,"Hospital",5.8,"T222"
"Childrens Memorial Hospital",-87.6458783,41.9239808,"Hospital",5.2,"T222"
"Our Lady of Resurrection Medical Center",-87.7691105,41.9435674,"Hospital",1.7,"T222"
"Kindred-Lakeshore Hospital",-87.6565558,41.9934691,"Hospital",6.6,"T222"
"Trinity Hospital",-87.5688044,41.7280249,"Hospital",16.5,"T222"
"Louis A Weiss Memorial Hospital",-87.6424095,41.9584475,"Hospital",5.9,"T222"
"Resurrection Medical Center",-87.8166981,41.9861043,"Hospital",5.5,"T222"
"Cermak Hospital",-87.6975661,41.8409834,"Hospital",10.8,"T223"
"Hartgrove Hospital",-87.7636869,41.8688096,"Hospital",7.6,"T223"
"Sacred Heart Hospital",-87.7088864,41.8918399,"Hospital",7.5,"T223"
"Saint Mary Of Nazareth Hospital",-87.6845374,41.9012409,"Hospital",8,"T223"
"Saint Elizabeth's Hospital",-87.6859039,41.9066862,"Hospital",7.7,"T223"
"Advocate Illinois Masonic Medical Center",-87.6516277,41.9381322,"Hospital",8.3,"T223"
"Kindred Chicago Central Hospital",-87.7286484,41.9416948,"Hospital",4.5,"T223"
"Shriners Hospitals for Children",-87.795729,41.9216623,"Hospital",3.7,"T223"
"Holy Cross Hospital",-87.699063,41.7678191,"Hospital",15.3,"T223"
"La Rabida Children's Hospital",-87.5747155,41.7799698,"Hospital",17.9,"T223"
"University of Illinois at Chicago Hospital",-87.6728749,41.8698326,"Hospital",9.9,"T223"
"Mercy Hospital and Medical Center",-87.6101983,41.8475444,"Hospital",13.3,"T223"
"Core Center Ruth M. Rothstein",-87.680505,41.8759315,"Hospital",9.3,"T223"
"Jesse Brown Veterans Medical Center",-87.6794415,41.8715694,"Hospital",9.6,"T223"
"University of Illinois at Chicago College of Medicine - School of Public Health West",-87.6728749,41.8698326,"Hospital",9.9,"T223"
"John H Stroger Junior Hospital Cook County",-87.6728749,41.8698326,"Hospital",9.9,"T223"
"Mount Sinai Hospital",-87.6925503,41.8637638,"Hospital",9.6,"T223"
"Saint Anthony Hospital",-87.6973284,41.8537051,"Hospital",10,"T223"
"Advocate Bethany Hospital",-87.7133314,41.8772429,"Hospital",8.2,"T223"
"PCC Austin Family Health Center",-87.7626533,41.8857783,"Hospital",6.5,"T223"
"Westown Neighborhood Health Center",-87.6883533,41.9066547,"Hospital",7.6,"T223"
"Norwegian American Hospital Incorporated",-87.6986233,41.9048448,"Hospital",7.3,"T223"
"Loretto Hospital",-87.7636869,41.8688096,"Hospital",7.6,"T223"
"Englewood Health Center",-87.6413586,41.7785368,"Hospital",16,"T223"
"Saint Bernard Hospital",-87.6338527,41.7781818,"Hospital",16.2,"T223"
"Englewood Health Center",-87.6529983,41.7687121,"Hospital",16.2,"T223"
"Jackson Park Hospital and Medical Center",-87.580746,41.7570821,"Hospital",19,"T223"
"South Shore Hospital",-87.5686395,41.74988,"Hospital",19.7,"T223"
"Roseland Community Hospital",-87.6254541,41.6907398,"Hospital",21.7,"T223"
"University of Chicago Medical Center",-87.6012849,41.7904693,"Hospital",16.5,"T223"
"Provident Hospital of Cook County",-87.6126398,41.8039289,"Hospital",15.4,"T223"
"Near South Health Center",-87.6240909,41.8274019,"Hospital",13.8,"T223"
"Rush University Medical Center",-87.6728749,41.8698326,"Hospital",9.9,"T223"
"Pilsen Community Health Center",-87.6649061,41.8559903,"Hospital",10.9,"T223"
"Thorek Hospital and Medical Center",-87.6519927,41.9557446,"Hospital",8,"T223"
"Bethany Hospital",-87.6698118,41.972293,"Hospital",6.9,"T223"
"Swedish Covenant Hospital",-87.7009718,41.9730682,"Hospital",5.3,"T223"
"Northwestern University Rehabilitation Institute of Chicago",-87.6177287,41.8950136,"Hospital",11.1,"T223"
"Northwestern Memorial Hospital",-87.622289,41.8950618,"Hospital",10.9,"T223"
"Ann & Robert H. Lurie Children's Memorial Hospital",-87.622289,41.8950618,"Hospital",10.9,"T223"
"Saint Joseph Hospital",-87.6351518,41.9350807,"Hospital",9.1,"T223"
"Childrens Memorial Hospital",-87.6458783,41.9239808,"Hospital",8.9,"T223"
"Our Lady of Resurrection Medical Center",-87.7691105,41.9435674,"Hospital",2.8,"T223"
"Kindred-Lakeshore Hospital",-87.6565558,41.9934691,"Hospital",7.7,"T223"
"Trinity Hospital",-87.5688044,41.7280249,"Hospital",20.9,"T223"
"Louis A Weiss Memorial Hospital",-87.6424095,41.9584475,"Hospital",8.4,"T223"
"Resurrection Medical Center",-87.8166981,41.9861043,"Hospital",1,"T223"
"Cermak Hospital",-87.6975661,41.8409834,"Hospital",7,"T225"
"Hartgrove Hospital",-87.7636869,41.8688096,"Hospital",8.9,"T225"
"Sacred Heart Hospital",-87.7088864,41.8918399,"Hospital",10.4,"T225"
"Saint Mary Of Nazareth Hospital",-87.6845374,41.9012409,"Hospital",11.2,"T225"
"Saint Elizabeth's Hospital",-87.6859039,41.9066862,"Hospital",11.6,"T225"
"Advocate Illinois Masonic Medical Center",-87.6516277,41.9381322,"Hospital",14.1,"T225"
"Kindred Chicago Central Hospital",-87.7286484,41.9416948,"Hospital",13.8,"T225"
"Shriners Hospitals for Children",-87.795729,41.9216623,"Hospital",12.8,"T225"
"Holy Cross Hospital",-87.699063,41.7678191,"Hospital",2.4,"T225"
"La Rabida Children's Hospital",-87.5747155,41.7799698,"Hospital",8.5,"T225"
"University of Illinois at Chicago Hospital",-87.6728749,41.8698326,"Hospital",9.3,"T225"
"Mercy Hospital and Medical Center",-87.6101983,41.8475444,"Hospital",9.6,"T225"
"Core Center Ruth M. Rothstein",-87.680505,41.8759315,"Hospital",9.6,"T225"
"Jesse Brown Veterans Medical Center",-87.6794415,41.8715694,"Hospital",9.3,"T225"
"University of Illinois at Chicago College of Medicine - School of Public Health West",-87.6728749,41.8698326,"Hospital",9.3,"T225"
"John H Stroger Junior Hospital Cook County",-87.6728749,41.8698326,"Hospital",9.3,"T225"
"Mount Sinai Hospital",-87.6925503,41.8637638,"Hospital",8.6,"T225"
"Saint Anthony Hospital",-87.6973284,41.8537051,"Hospital",7.9,"T225"
"Advocate Bethany Hospital",-87.7133314,41.8772429,"Hospital",9.4,"T225"
"PCC Austin Family Health Center",-87.7626533,41.8857783,"Hospital",10,"T225"
"Westown Neighborhood Health Center",-87.6883533,41.9066547,"Hospital",11.6,"T225"
"Norwegian American Hospital Incorporated",-87.6986233,41.9048448,"Hospital",11.3,"T225"
"Loretto Hospital",-87.7636869,41.8688096,"Hospital",8.9,"T225"
"Englewood Health Center",-87.6413586,41.7785368,"Hospital",5.3,"T225"
"Saint Bernard Hospital",-87.6338527,41.7781818,"Hospital",5.6,"T225"
"Englewood Health Center",-87.6529983,41.7687121,"Hospital",4.4,"T225"
"Jackson Park Hospital and Medical Center",-87.580746,41.7570821,"Hospital",7.8,"T225"
"South Shore Hospital",-87.5686395,41.74988,"Hospital",8.4,"T225"
"Roseland Community Hospital",-87.6254541,41.6907398,"Hospital",6.6,"T225"
"University of Chicago Medical Center",-87.6012849,41.7904693,"Hospital",7.5,"T225"
"Provident Hospital of Cook County",-87.6126398,41.8039289,"Hospital",7.5,"T225"
"Near South Health Center",-87.6240909,41.8274019,"Hospital",8.1,"T225"
"Rush University Medical Center",-87.6728749,41.8698326,"Hospital",9.3,"T225"
"Pilsen Community Health Center",-87.6649061,41.8559903,"Hospital",8.6,"T225"
"Thorek Hospital and Medical Center",-87.6519927,41.9557446,"Hospital",15.3,"T225"
"Bethany Hospital",-87.6698118,41.972293,"Hospital",16.2,"T225"
"Swedish Covenant Hospital",-87.7009718,41.9730682,"Hospital",16,"T225"
"Northwestern University Rehabilitation Institute of Chicago",-87.6177287,41.8950136,"Hospital",12.1,"T225"
"Northwestern Memorial Hospital",-87.622289,41.8950618,"Hospital",12,"T225"
"Ann & Robert H. Lurie Children's Memorial Hospital",-87.622289,41.8950618,"Hospital",12,"T225"
"Saint Joseph Hospital",-87.6351518,41.9350807,"Hospital",14.2,"T225"
"Childrens Memorial Hospital",-87.6458783,41.9239808,"Hospital",13.3,"T225"
"Our Lady of Resurrection Medical Center",-87.7691105,41.9435674,"Hospital",14,"T225"
"Kindred-Lakeshore Hospital",-87.6565558,41.9934691,"Hospital",17.8,"T225"
"Trinity Hospital",-87.5688044,41.7280249,"Hospital",8.5,"T225"
"Louis A Weiss Memorial Hospital",-87.6424095,41.9584475,"Hospital",15.6,"T225"
"Resurrection Medical Center",-87.8166981,41.9861043,"Hospital",17.4,"T225"
"Cermak Hospital",-87.6975661,41.8409834,"Hospital",9,"T227"
"Hartgrove Hospital",-87.7636869,41.8688096,"Hospital",12.6,"T227"
"Sacred Heart Hospital",-87.7088864,41.8918399,"Hospital",12.4,"T227"
"Saint Mary Of Nazareth Hospital",-87.6845374,41.9012409,"Hospital",12.6,"T227"
"Saint Elizabeth's Hospital",-87.6859039,41.9066862,"Hospital",13,"T227"
"Advocate Illinois Masonic Medical Center",-87.6516277,41.9381322,"Hospital",14.7,"T227"
"Kindred Chicago Central Hospital",-87.7286484,41.9416948,"Hospital",16,"T227"
"Shriners Hospitals for Children",-87.795729,41.9216623,"Hospital",16.5,"T227"
"Holy Cross Hospital",-87.699063,41.7678191,"Hospital",5.4,"T227"
"La Rabida Children's Hospital",-87.5747155,41.7799698,"Hospital",4,"T227"
"University of Illinois at Chicago Hospital",-87.6728749,41.8698326,"Hospital",10.3,"T227"
"Mercy Hospital and Medical Center",-87.6101983,41.8475444,"Hospital",8.2,"T227"
"Core Center Ruth M. Rothstein",-87.680505,41.8759315,"Hospital",10.9,"T227"
"Jesse Brown Veterans Medical Center",-87.6794415,41.8715694,"Hospital",10.6,"T227"
"University of Illinois at Chicago College of Medicine - School of Public Health West",-87.6728749,41.8698326,"Hospital",10.3,"T227"
"John H Stroger Junior Hospital Cook County",-87.6728749,41.8698326,"Hospital",10.3,"T227"
"Mount Sinai Hospital",-87.6925503,41.8637638,"Hospital",10.3,"T227"
"Saint Anthony Hospital",-87.6973284,41.8537051,"Hospital",9.8,"T227"
"Advocate Bethany Hospital",-87.7133314,41.8772429,"Hospital",11.6,"T227"
"PCC Austin Family Health Center",-87.7626533,41.8857783,"Hospital",13.5,"T227"
"Westown Neighborhood Health Center",-87.6883533,41.9066547,"Hospital",13,"T227"
"Norwegian American Hospital Incorporated",-87.6986233,41.9048448,"Hospital",13.1,"T227"
"Loretto Hospital",-87.7636869,41.8688096,"Hospital",12.6,"T227"
"Englewood Health Center",-87.6413586,41.7785368,"Hospital",3.9,"T227"
"Saint Bernard Hospital",-87.6338527,41.7781818,"Hospital",3.7,"T227"
"Englewood Health Center",-87.6529983,41.7687121,"Hospital",3.6,"T227"
"Jackson Park Hospital and Medical Center",-87.580746,41.7570821,"Hospital",2.4,"T227"
"South Shore Hospital",-87.5686395,41.74988,"Hospital",2.5,"T227"
"Roseland Community Hospital",-87.6254541,41.6907398,"Hospital",2.8,"T227"
"University of Chicago Medical Center",-87.6012849,41.7904693,"Hospital",4.3,"T227"
"Provident Hospital of Cook County",-87.6126398,41.8039289,"Hospital",5.2,"T227"
"Near South Health Center",-87.6240909,41.8274019,"Hospital",6.9,"T227"
"Rush University Medical Center",-87.6728749,41.8698326,"Hospital",10.3,"T227"
"Pilsen Community Health Center",-87.6649061,41.8559903,"Hospital",9.3,"T227"
"Thorek Hospital and Medical Center",-87.6519927,41.9557446,"Hospital",15.9,"T227"
"Bethany Hospital",-87.6698118,41.972293,"Hospital",17.2,"T227"
"Swedish Covenant Hospital",-87.7009718,41.9730682,"Hospital",17.6,"T227"
"Northwestern University Rehabilitation Institute of Chicago",-87.6177287,41.8950136,"Hospital",11.5,"T227"
"Northwestern Memorial Hospital",-87.622289,41.8950618,"Hospital",11.5,"T227"
"Ann & Robert H. Lurie Children's Memorial Hospital",-87.622289,41.8950618,"Hospital",11.5,"T227"
"Saint Joseph Hospital",-87.6351518,41.9350807,"Hospital",14.4,"T227"
"Childrens Memorial Hospital",-87.6458783,41.9239808,"Hospital",13.7,"T227"
"Our Lady of Resurrection Medical Center",-87.7691105,41.9435674,"Hospital",17,"T227"
"Kindred-Lakeshore Hospital",-87.6565558,41.9934691,"Hospital",18.5,"T227"
"Trinity Hospital",-87.5688044,41.7280249,"Hospital",2.1,"T227"
"Louis A Weiss Memorial Hospital",-87.6424095,41.9584475,"Hospital",16,"T227"
"Resurrection Medical Center",-87.8166981,41.9861043,"Hospital",20.8,"T227"
"Cermak Hospital",-87.6975661,41.8409834,"Hospital",13.5,"T909"
"Hartgrove Hospital",-87.7636869,41.8688096,"Hospital",9.8,"T909"
"Sacred Heart Hospital",-87.7088864,41.8918399,"Hospital",10.9,"T909"
"Saint Mary Of Nazareth Hospital",-87.6845374,41.9012409,"Hospital",11.7,"T909"
"Saint Elizabeth's Hospital",-87.6859039,41.9066862,"Hospital",11.5,"T909"
"Advocate Illinois Masonic Medical Center",-87.6516277,41.9381322,"Hospital",12.5,"T909"
"Kindred Chicago Central Hospital",-87.7286484,41.9416948,"Hospital",8.6,"T909"
"Shriners Hospitals for Children",-87.795729,41.9216623,"Hospital",6.1,"T909"
"Holy Cross Hospital",-87.699063,41.7678191,"Hospital",17.3,"T909"
"La Rabida Children's Hospital",-87.5747155,41.7799698,"Hospital",21.1,"T909"
"University of Illinois at Chicago Hospital",-87.6728749,41.8698326,"Hospital",13.3,"T909"
"Mercy Hospital and Medical Center",-87.6101983,41.8475444,"Hospital",16.9,"T909"
"Core Center Ruth M. Rothstein",-87.680505,41.8759315,"Hospital",12.8,"T909"
"Jesse Brown Veterans Medical Center",-87.6794415,41.8715694,"Hospital",13,"T909"
"University of Illinois at Chicago College of Medicine - School of Public Health West",-87.6728749,41.8698326,"Hospital",13.3,"T909"
"John H Stroger Junior Hospital Cook County",-87.6728749,41.8698326,"Hospital",13.3,"T909"
"Mount Sinai Hospital",-87.6925503,41.8637638,"Hospital",12.7,"T909"
"Saint Anthony Hospital",-87.6973284,41.8537051,"Hospital",13,"T909"
"Advocate Bethany Hospital",-87.7133314,41.8772429,"Hospital",11.3,"T909"
"PCC Austin Family Health Center",-87.7626533,41.8857783,"Hospital",9,"T909"
"Westown Neighborhood Health Center",-87.6883533,41.9066547,"Hospital",11.4,"T909"
"Norwegian American Hospital Incorporated",-87.6986233,41.9048448,"Hospital",11,"T909"
"Loretto Hospital",-87.7636869,41.8688096,"Hospital",9.8,"T909"
"Englewood Health Center",-87.6413586,41.7785368,"Hospital",18.6,"T909"
"Saint Bernard Hospital",-87.6338527,41.7781818,"Hospital",18.9,"T909"
"Englewood Health Center",-87.6529983,41.7687121,"Hospital",18.7,"T909"
"Jackson Park Hospital and Medical Center",-87.580746,41.7570821,"Hospital",21.9,"T909"
"South Shore Hospital",-87.5686395,41.74988,"Hospital",22.7,"T909"
"Roseland Community Hospital",-87.6254541,41.6907398,"Hospital",23.9,"T909"
"University of Chicago Medical Center",-87.6012849,41.7904693,"Hospital",19.6,"T909"
"Provident Hospital of Cook County",-87.6126398,41.8039289,"Hospital",18.5,"T909"
"Near South Health Center",-87.6240909,41.8274019,"Hospital",17.1,"T909"
"Rush University Medical Center",-87.6728749,41.8698326,"Hospital",13.3,"T909"
"Pilsen Community Health Center",-87.6649061,41.8559903,"Hospital",14.2,"T909"
"Thorek Hospital and Medical Center",-87.6519927,41.9557446,"Hospital",12.3,"T909"
"Bethany Hospital",-87.6698118,41.972293,"Hospital",11.4,"T909"
